2.253724423,566635,,cpu_core/resource_stalls.sb/,250409856,100.00,,
2.253724423,283473,,cpu_core/ld_blocks.store_forward/,250409889,100.00,,
2.253724423,11058592,,cpu_core/cache-references/,250410145,100.00,,
2.253724423,6882922,,cpu_core/cache-misses/,250410267,100.00,,
2.504215562,<not counted>,,cpu_atom/cycles/,0,0.00,,
2.504215562,1152535359,,cpu_core/cycles/,248666613,100.00,,
2.504215562,<not counted>,,cpu_atom/instructions/,0,0.00,,
2.504215562,1521768188,,cpu_core/instructions/,248667075,100.00,1.32,insn per cycle
2.504215562,55166740,,cpu_core/mem_inst_retired.all_stores/,248667306,100.00,,
2.504215562,739180,,cpu_core/resource_stalls.sb/,248667180,100.00,,
2.504215562,259125,,cpu_core/ld_blocks.store_forward/,248667207,100.00,,
2.504215562,10382333,,cpu_core/cache-references/,248667059,100.00,,
2.504215562,6458936,,cpu_core/cache-misses/,248666934,100.00,,
2.754617297,<not counted>,,cpu_atom/cycles/,0,0.00,,
2.754617297,1151968351,,cpu_core/cycles/,250382226,100.00,,
2.754617297,<not counted>,,cpu_atom/instructions/,0,0.00,,
2.754617297,1606993999,,cpu_core/instructions/,250382174,100.00,1.39,insn per cycle
2.754617297,56068525,,cpu_core/mem_inst_retired.all_stores/,250381803,100.00,,
2.754617297,387737,,cpu_core/resource_stalls.sb/,250382020,100.00,,
2.754617297,282594,,cpu_core/ld_blocks.store_forward/,250381408,100.00,,
2.754617297,11065883,,cpu_core/cache-references/,250381720,100.00,,
2.754617297,6920097,,cpu_core/cache-misses/,250382171,100.00,,
3.005126001,<not counted>,,cpu_atom/cycles/,0,0.00,,
3.005126001,1143329606,,cpu_core/cycles/,248732775,100.00,,
3.005126001,<not counted>,,cpu_atom/instructions/,0,0.00,,
3.005126001,1571546147,,cpu_core/instructions/,248733495,100.00,1.37,insn per cycle
3.005126001,52941656,,cpu_core/mem_inst_retired.all_stores/,248733872,100.00,,
3.005126001,191002,,cpu_core/resource_stalls.sb/,248734275,100.00,,
3.005126001,275119,,cpu_core/ld_blocks.store_forward/,248734748,100.00,,
3.005126001,10665879,,cpu_core/cache-references/,248734653,100.00,,
3.005126001,6696404,,cpu_core/cache-misses/,248734477,100.00,,
3.255346508,<not counted>,,cpu_atom/cycles/,0,0.00,,
3.255346508,1151416969,,cpu_core/cycles/,250211549,100.00,,
3.255346508,<not counted>,,cpu_atom/instructions/,0,0.00,,
3.255346508,1542588716,,cpu_core/instructions/,250210082,100.00,1.34,insn per cycle
3.255346508,51962639,,cpu_core/mem_inst_retired.all_stores/,250209919,100.00,,
3.255346508,241667,,cpu_core/resource_stalls.sb/,250209452,100.00,,
3.255346508,262054,,cpu_core/ld_blocks.store_forward/,250208902,100.00,,
3.255346508,10444703,,cpu_core/cache-references/,250208925,100.00,,
3.255346508,6485321,,cpu_core/cache-misses/,250208851,100.00,,
3.505767894,<not counted>,,cpu_atom/cycles/,0,0.00,,
3.505767894,1151630870,,cpu_core/cycles/,250378395,100.00,,
3.505767894,<not counted>,,cpu_atom/instructions/,0,0.00,,
3.505767894,1582304423,,cpu_core/instructions/,250378755,100.00,1.37,insn per cycle
3.505767894,53292040,,cpu_core/mem_inst_retired.all_stores/,250378639,100.00,,
3.505767894,193183,,cpu_core/resource_stalls.sb/,250378926,100.00,,
3.505767894,277454,,cpu_core/ld_blocks.store_forward/,250379018,100.00,,
3.505767894,10849183,,cpu_core/cache-references/,250378778,100.00,,
3.505767894,6838743,,cpu_core/cache-misses/,250379097,100.00,,
3.756275312,<not counted>,,cpu_atom/cycles/,0,0.00,,
3.756275312,1142858601,,cpu_core/cycles/,248727971,100.00,,
3.756275312,<not counted>,,cpu_atom/instructions/,0,0.00,,
3.756275312,1471189767,,cpu_core/instructions/,248727899,100.00,1.29,insn per cycle
3.756275312,49595024,,cpu_core/mem_inst_retired.all_stores/,248727380,100.00,,
3.756275312,172421,,cpu_core/resource_stalls.sb/,248727305,100.00,,
3.756275312,262863,,cpu_core/ld_blocks.store_forward/,248727427,100.00,,
3.756275312,10177009,,cpu_core/cache-references/,248727361,100.00,,
3.756275312,6488685,,cpu_core/cache-misses/,248726898,100.00,,
4.006767104,<not counted>,,cpu_atom/cycles/,0,0.00,,
4.006767104,1160352876,,cpu_core/cycles/,250449544,100.00,,
4.006767104,<not counted>,,cpu_atom/instructions/,0,0.00,,
4.006767104,1619655042,,cpu_core/instructions/,250450237,100.00,1.40,insn per cycle
4.006767104,56826065,,cpu_core/mem_inst_retired.all_stores/,250450737,100.00,,
4.006767104,276770,,cpu_core/resource_stalls.sb/,250450877,100.00,,
4.006767104,290795,,cpu_core/ld_blocks.store_forward/,250450897,100.00,,
4.006767104,11084027,,cpu_core/cache-references/,250451089,100.00,,
4.006767104,6872581,,cpu_core/cache-misses/,250451803,100.00,,
4.257259016,<not counted>,,cpu_atom/cycles/,0,0.00,,
4.257259016,1151999620,,cpu_core/cycles/,250178535,100.00,,
4.257259016,<not counted>,,cpu_atom/instructions/,0,0.00,,
4.257259016,1552386031,,cpu_core/instructions/,250178871,100.00,1.35,insn per cycle
4.257259016,52201133,,cpu_core/mem_inst_retired.all_stores/,250179003,100.00,,
4.257259016,126368,,cpu_core/resource_stalls.sb/,250178995,100.00,,
4.257259016,277559,,cpu_core/ld_blocks.store_forward/,250179544,100.00,,
4.257259016,10548164,,cpu_core/cache-references/,250179741,100.00,,
4.257259016,6620000,,cpu_core/cache-misses/,250179254,100.00,,
4.507676454,<not counted>,,cpu_atom/cycles/,0,0.00,,
4.507676454,1152019040,,cpu_core/cycles/,250409673,100.00,,
4.507676454,<not counted>,,cpu_atom/instructions/,0,0.00,,
4.507676454,1609354511,,cpu_core/instructions/,250409283,100.00,1.40,insn per cycle
4.507676454,56293434,,cpu_core/mem_inst_retired.all_stores/,250409277,100.00,,
4.507676454,617436,,cpu_core/resource_stalls.sb/,250408854,100.00,,
4.507676454,275189,,cpu_core/ld_blocks.store_forward/,250408578,100.00,,
4.507676454,10753507,,cpu_core/cache-references/,250408675,100.00,,
4.507676454,6672547,,cpu_core/cache-misses/,250408622,100.00,,
4.758188956,<not counted>,,cpu_atom/cycles/,0,0.00,,
4.758188956,1152447039,,cpu_core/cycles/,250471685,100.00,,
4.758188956,<not counted>,,cpu_atom/instructions/,0,0.00,,
4.758188956,1637680806,,cpu_core/instructions/,250471466,100.00,1.42,insn per cycle
4.758188956,55902185,,cpu_core/mem_inst_retired.all_stores/,250471325,100.00,,
